Branch_ID,Dealer_ID,Model_ID,Revenue,Units_Sold,Date_ID,Date,Month,Branch Name,Dealer Name ,Country_ID,Product_Name,Country_Name
BR1207,DLR0013,Ren-M210,16634625,3,,,,"Matra (including Deutsch-Bonnet, René Bonnet) Motors",,,,
BR1217,DLR0014,Ren-M211,8621918,2,,,,Mazda Motors,,,,
BR1227,DLR0015,Kia-M212,3605282,1,,,,Mazzanti Motors,,,,
BR1237,DLR0016,Kia-M213,13669080,2,,,,McLaren Motors,,,,
BR1247,DLR0017,Kia-M214,9753154,1,,,,Mercedes-Benz (including Maybach) Motors,,,,
BR1257,DLR0018,Hon-M215,7404518,2,,,,Mercury Motors,,,,
BR1267,DLR0019,Hon-M216,5365482,1,,,,Merkur Motors,,,,
BR1277,DLR0020,Hon-M217,6836634,1,,,,Messerschmitt Motors,,,,
BR1287,DLR0021,Hon-M218,750595,1,,,,Mia Motors,,,,
BR1297,DLR0023,Hon-M220,14728632,3,,,,Micro Motors,,,,
BR1307,DLR0024,For-M221,5997976,2,,,,Mini Motors,,,,
BR1317,DLR0025,For-M222,29227953,3,,,,Mitsubishi Motors,,,,
BR1327,DLR0027,For-M224,14116226,2,,,,Monica Motors,,,,
BR1337,DLR0028,For-M225,29546586,3,,,,Monteverdi Motors,,,,
BR1347,DLR0029,For-M226,2734569,1,,,,Morgan Motors,,,,
BR1357,DLR0032,Aud-M229,18341554,2,,,,Moskwitch Motors,,,,
BR1367,DLR0033,Aud-M230,22238241,3,,,,Nash Motors,,,,
BR1377,DLR0034,Aud-M231,8214262,1,,,,Naza Motors,,,,
BR1387,DLR0035,Aud-M232,13940379,3,,,,Nissan Motors,,,,
BR1397,DLR0036,Aud-M233,5044983,3,,,,Nissan India Motors,,,,
BR1407,DLR0037,Aud-M234,3692235,3,,,,Noble Motors,,,,
BR1417,DLR0039,Aud-M236,10034872,2,,,,NSU Motors,,,,
BR1427,DLR0040,Aud-M237,933846,1,,,,Oldsmobile Motors,,,,
BR1437,DLR0041,Aud-M238,16171360,2,,,,Oltcit Motors,,,,
BR1447,DLR0042,Aud-M239,820540,1,,,,Opel Motors,,,,
BR1457,DLR0043,Aud-M240,9113392,1,,,,Packard Motors,,,,
BR1467,DLR0044,Aud-M241,25413093,3,,,,Pagani Motors,,,,
BR1477,DLR0045,BMW-M242,6666064,2,,,,Panhard Motors,,,,
BR1487,DLR0046,BMW-M243,3215803,1,,,,Panoz Motors,,,,
BR1497,DLR0048,BMW-M245,15652146,2,,,,Panther Motors,,,,
BR1507,DLR0049,BMW-M246,8766677,1,,,,Peel Motors,,,,
BR1517,DLR0050,BMW-M247,9946293,3,,,,Perodua Motors,,,,
BR1527,DLR0052,BMW-M249,25246338,3,,,,Peugeot Motors,,,,
BR1537,DLR0053,BMW-M250,21557505,3,,,,PGO Motors,,,,
BR1547,DLR0054,MG-M251,5596372,2,,,,Piaggio Motors,,,,
BR1557,DLR0055,MG-M252,8312239,1,,,,Plymouth Motors,,,,
BR1567,DLR0056,Jee-M253,16171560,2,,,,Polestar Motors,,,,
BR1577,DLR0057,Jee-M254,18615153,3,,,,"Pontiac, Asüna Motors",,,,
BR1587,DLR0058,Vol-M255,5142062,1,,,,Porsche Motors,,,,
BR1597,DLR0060,Vol-M257,14595714,2,,,,Premier Motors,,,,
BR1607,DLR0063,Vol-M260,5490078,3,,,,Proton Motors,,,,
BR1617,DLR0064,Nis-M261,1557242,2,,,,Puma Motors,,,,
BR1627,DLR0066,Nis-M263,993368,2,,,,Ranger Motors,,,,
BR1637,DLR0069,Nis-M266,11307066,3,,,,Reliant Motors,,,,
BR1647,DLR0071,Nis-M268,4906052,2,,,,Renault Motors,,,,
BR1657,DLR0072,Nis-M269,11129928,3,,,,Rivian Motors,,,,
BR1667,DLR0073,Nis-M270,6214775,1,,,,Rolls-Royce Motors,,,,
BR1677,DLR0074,Sko-M271,5064801,1,,,,Saab Motors,,,,
BR1687,DLR0076,Sko-M273,1627572,3,,,,SAIC Motor Motors,,,,
BR1697,DLR0077,Sko-M274,8371844,1,,,,Saleen Motors,,,,
BR1707,DLR0079,Mit-M276,8997454,1,,,,Samsung Motors,,,,
BR1717,DLR0080,Mit-M277,19086794,2,,,,San Motors,,,,
BR1727,DLR0081,BMW-M1,1192682,2,,,,Santa Matilde Motors,,,,
BR1737,DLR0082,BMW-M2,14197656,3,,,,Santana Motors,,,,
BR1747,DLR0083,BMW-M3,9743532,3,,,,Saturn Motors,,,,
BR1757,DLR0084,BMW-M4,17445024,3,,,,Scion Motors,,,,
BR1767,DLR0085,BMW-M5,18661467,3,,,,Seat Motors,,,,
BR1777,DLR0087,Mer-M7,1600510,2,,,,Shelby SuperCars Motors,,,,
BR1787,DLR0088,Mer-M8,11611234,2,,,,Simca Motors,,,,
BR1797,DLR0089,Dod-M9,4816794,2,,,,Simca do Brasil Motors,,,,
BR1807,DLR0091,Jee-M11,4058632,1,,,,Singer Motors,,,,
BR1817,DLR0092,Jee-M12,17231670,3,,,,Skoda Motors,,,,
BR1827,DLR0093,Jee-M13,2824317,1,,,,Smart Motors,,,,
BR1837,DLR0094,Ram-M14,5887052,2,,,,Spyker Motors,,,,
BR1847,DLR0095,Ram-M15,14383990,2,,,,SsangYong Motors,,,,
BR1857,DLR0096,For-M16,299478,1,,,,Standard-Triumph Motors,,,,
BR1867,DLR0099,For-M19,8169852,1,,,,Studebaker Motors,,,,
BR1877,DLR0100,For-M20,3852248,1,,,,Subaru Motors,,,,
BR1887,DLR0101,For-M21,1614954,3,,,,Sunbeam Motors,,,,
BR1897,DLR0103,For-M23,19987149,3,,,,Suzuki Motors,,,,
BR1907,DLR0104,For-M24,288894,1,,,,Tata Motors,,,,
BR1917,DLR0105,For-M25,8308755,3,,,,Tatra Motors,,,,
BR1927,DLR0107,Lin-M27,16533070,2,,,,Tazzari Motors,,,,
BR1937,DLR0109,Lin-M29,4380192,2,,,,Tesla Motors,,,,
BR1947,DLR0110,Lin-M30,27170463,3,,,,Tornado Motors,,,,
BR1957,DLR0111,Bui-M31,6945984,3,,,,Toyota Motors,,,,
BR1967,DLR0113,Cad-M33,9343340,1,,,,Toyota India Motors,,,,
BR1977,DLR0114,Cad-M34,6196108,1,,,,Turner Motors,,,,
BR1987,DLR0115,Cad-M35,4403793,1,,,,TVR Motors,,,,
BR1997,DLR0116,Cad-M36,14184207,3,,,,UAZ Motors,,,,
BR2007,DLR0117,Cad-M37,7963904,1,,,,Vauxhall Motors,,,,
BR2017,DLR0118,Cad-M38,1669181,1,,,,Venturi Motors,,,,
BR2027,DLR0122,Che-M42,15858531,3,,,,Volkswagen Motors,,,,
BR2037,DLR0123,Che-M43,3927363,3,,,,Volkswagen do Brasil Motors,,,,
BR2047,DLR0125,Che-M45,5923920,3,,,,Volkswagen South Africa Motors,,,,
BR2057,DLR0127,Che-M47,3396933,1,,,,Volvo Motors,,,,
BR2067,DLR0128,Che-M48,13471854,3,,,,Westfield Motors,,,,
BR2077,DLR0129,Che-M49,13134435,3,,,,Wiesmann Motors,,,,
BR2087,DLR0132,GMC-M52,7614612,3,,,,Zastava Motors,,,,
BR2097,DLR0133,GMC-M53,26010369,3,,,,ZAZ Motors,,,,
BR2107,DLR0134,GMC-M54,5356071,1,,,,ZIL Motors,,,,
BR2117,DLR0136,GMC-M56,4419316,2,,,,Audi Motors,,,,
BR2127,DLR0137,GMC-M57,2711044,1,,,,DKW Motors,,,,
BR2137,DLR0139,Acu-M59,8089428,3,,,,Horch Motors,,,,
BR2147,DLR0146,Hon-M66,22238040,3,,,,Wanderer Motors,,,,
BR2157,DLR0147,Hon-M67,4597215,3,,,,Maybach  Motors,,,,
BR2167,DLR0148,Hon-M68,11070153,3,,,,Izh  Motors,,,,
BR2177,DLR0149,Hon-M69,19026810,2,,,,Lagonda  Motors,,,,
BR2187,DLR0151,Hon-M71,4211565,1,,,,MG  Motors,,,,
BR2197,DLR0152,Hyu-M72,9455157,1,,,,Morris  Motors,,,,
BR2207,DLR0153,Hyu-M73,8944803,1,,,,Austin  Motors,,,,
BR2217,DLR0155,Hyu-M75,8878331,1,,,,Riley  Motors,,,,
BR2227,DLR0156,Kia-M76,4674918,3,,,,Wolseley  Motors,,,,
BR2237,DLR0157,Kia-M77,14457039,3,,,,Standard  Motors,,,,
BR2247,DLR0158,Kia-M78,23016840,3,,,,Talbot  Motors,,,,
BR2257,DLR0159,Inf-M79,20093703,3,,,,Das Motors,,,,
BR2267,DLR0160,Nis-M80,7509447,1,,,,Ramani Motors,,,,
BR2277,DLR0163,Nis-M83,2977984,1,,,,Deccan Motors,,,,
BR2287,DLR0164,Nis-M84,13110796,2,,,,Herald Motors,,,,
BR2297,DLR0166,Nis-M86,16171738,2,,,,Zion Automobils,,,,
BR2307,DLR0168,Nis-M88,15252826,2,,,,Atlantic Motor Company,,,,
BR2317,DLR0171,Riv-M91,13903245,3,,,,2008 NRHP-listed,,,,
BR2327,DLR0173,Sub-M93,11897544,3,,,,Blankinship Motor Company Building,,,,
BR2337,DLR0174,Sub-M94,20785545,3,,,,Bohn Motor Company Automobile Dealership,,,,
BR2347,DLR0175,Sub-M95,9244306,2,,,,Buick Automobile Company Building,,,,
BR2357,DLR0176,Tes-M96,4488940,1,,,,Cadillac Automobile Company Building,,,,
BR2367,DLR0177,Tes-M97,3283236,3,,,,Casa de cadillac,,,,
BR2377,DLR0178,Tes-M98,2276966,2,,,,Cass Motor Sales,,,,
BR2387,DLR0180,Toy-M100,3388438,1,,,,Claremore Auto Dealership,,,,
BR2397,DLR0181,Toy-M101,1419756,1,,,,Clemens Automobile Company Building,,,,
BR2407,DLR0182,Toy-M102,23969172,3,,,,Colman Automotive Building,,,,
BR2417,DLR0183,Toy-M103,9396554,2,,,,H Street Playhouse,,,,
BR2427,DLR0184,Toy-M104,9597689,1,,,,Howard Motor Company Building,,,,
BR2437,DLR0185,Toy-M105,27165489,3,,,,Hupmobile Building,,,,
BR2447,DLR0186,Toy-M106,9420182,2,,,,Jennings Ford Automobile Dealership,,,,
BR2457,DLR0189,Vol-M109,4346106,1,,,,Jones Motor Company,,,,
BR2467,DLR0191,Agr-M111,7803453,1,,,,Kindel Building,,,,
BR0008,DLR0192,Agr-M112,6865194,3,,,,AC Cars Motors,,,,
BR0018,DLR0193,Agr-M113,7823304,3,,,,Acura Motors,,,,
BR0028,DLR0194,Che-M114,8850410,2,,,,Aixam-Mega (including Arola) Motors,,,,
BR0038,DLR0195,Cit-M115,523765,1,,,,Alfa Romeo Motors,,,,
BR0048,DLR0198,Fia-M118,4186433,1,,,,Alpine Motors,,,,
BR0058,DLR0200,Hon-M120,15259290,3,,,,Alvis Motors,,,,
BR0068,DLR0201,Mer-M121,6480690,2,,,,"AMC, Eagle Motors",,,,
BR0078,DLR0202,Mer-M122,693802,1,,,,Anadol Motors,,,,
BR0088,DLR0204,Peu-M124,9062583,1,,,,Ariel Motors,,,,
BR0098,DLR0205,Peu-M125,23562717,3,,,,ARO Motors,,,,
BR0108,DLR0206,Peu-M126,9479098,2,,,,Artega Motors,,,,
BR0118,DLR0207,Ren-M127,5217794,1,,,,Asia Motors Motors,,,,
BR0128,DLR0208,Ren-M128,9250976,2,,,,Aston Martin Motors,,,,
BR0138,DLR0209,Ren-M129,3678913,1,,,,Audi Motors,,,,
BR0148,DLR0210,Ren-M130,16850778,2,,,,Autobianchi Motors,,,,
BR0158,DLR0211,Ren-M131,2717264,1,,,,Auto-Union Motors,,,,
BR0168,DLR0214,Toy-M134,22982112,3,,,,Auverland Motors,,,,
BR0178,DLR0216,Vol-M136,19641387,3,,,,Bentley Motors,,,,
BR0188,DLR0217,Mar-M137,8749140,3,,,,Bitter Motors,,,,
BR0198,DLR0218,Mar-M138,1791030,1,,,,BMW Motors,,,,
BR0208,DLR0219,Mar-M139,15720604,2,,,,Bond Motors,,,,
BR0218,DLR0220,Mar-M140,4505054,2,,,,Borgward (including Goliath and Lloyd) Motors,,,,
BR0228,DLR0221,Mar-M141,7636791,1,,,,Bristol Motors,,,,
BR0238,DLR0223,Mar-M143,10719476,2,,,,British Leyland Motors,,,,
BR0248,DLR0224,Mar-M144,22596384,3,,,,Austin-Healey Motors,,,,
BR0258,DLR0225,Mar-M145,5143059,3,,,,"Austin, Rover Motors",,,,
BR0268,DLR0226,Mar-M146,18375622,2,,,,Bugatti Motors,,,,
BR0278,DLR0228,Mar-M148,22715907,3,,,,Buick Motors,,,,
BR0288,DLR0229,Mar-M149,3362029,1,,,,Bytom Motors,,,,
BR0298,DLR0231,Mar-M151,12650379,3,,,,Cadillac Motors,,,,
BR0308,DLR0232,Mar-M152,19474533,3,,,,Caterham Motors,,,,
BR0318,DLR0233,Hyu-M153,5377184,2,,,,Checker Motors,,,,
BR0328,DLR0235,Hyu-M155,16603584,2,,,,Chevrolet Motors,,,,
BR0338,DLR0238,Hyu-M158,21888990,3,,,,Chevrolet India Motors,,,,
BR0348,DLR0239,Hyu-M159,28839432,3,,,,Chrysler Motors,,,,
BR0358,DLR0240,Hyu-M160,4257825,3,,,,Chrysler Europe Motors,,,,
BR0368,DLR0241,Hyu-M161,19956204,3,,,,Citroën Motors,,,,
BR0378,DLR0243,Hyu-M163,9443751,3,,,,Cizeta-Moroder Motors,,,,
BR0388,DLR0244,Hyu-M164,12224948,2,,,,Dacia Motors,,,,
BR0398,DLR0246,Mah-M166,4431368,1,,,,"Daewoo, Saehan, Chevrolet Korea Motors",,,,
BR0408,DLR0247,Mah-M167,112246,1,,,,DAF Motors,,,,
BR0418,DLR0248,Mah-M168,24362178,3,,,,Daihatsu Motors,,,,
BR0428,DLR0249,Mah-M169,27957369,3,,,,Daimler Motors,,,,
BR0438,DLR0250,Mah-M170,4796736,1,,,,Datsun Motors,,,,
BR0448,DLR0251,Mah-M171,19794014,2,,,,Delahaye Motors,,,,
BR0458,DLR0253,Mah-M173,1134198,2,,,,DeLorean Motors,,,,
BR0468,DLR0254,Mah-M174,6473726,1,,,,DeSoto Motors,,,,
BR0478,DLR0255,Mah-M175,10287849,3,,,,De Tomaso Motors,,,,
BR0488,DLR0256,Mah-M176,9633912,2,,,,Dodge Motors,,,,
BR0498,DLR0257,Mah-M177,3198540,3,,,,Donkervoort Motors,,,,
BR0508,DLR0258,Mah-M178,8638572,2,,,,Edsel Motors,,,,
BR0518,DLR0259,Tat-M179,2656204,2,,,,e.GO Mobile Motors,,,,
BR0528,DLR0262,Tat-M182,10592974,2,,,,Eicher Polaris Motors,,,,
BR0538,DLR0264,Tat-M184,8789076,2,,,,Elva Motors,,,,
BR0548,DLR0265,Tat-M185,5907291,1,,,,Facel Vega Motors,,,,
BR0558,DLR0267,Tat-M187,6558027,3,,,,Ferrari Motors,,,,
BR0568,DLR0002,Tat-M189,2847247,1,,,,Fiat Motors,,,,
BR0578,DLR0003,Tat-M190,8462551,1,,,,Fiat do Brasil Motors,,,,
BR0588,DLR0004,Tat-M191,14824880,2,,,,Fiat India Motors,,,,
BR0598,DLR0006,Tat-M193,19782228,3,,,,"Fisker, Karma Motors",,,,
BR0608,DLR0008,Toy-M195,9541679,1,,,,Ford America Motors,,,,
BR0618,DLR0011,Toy-M198,9387408,2,,,,Ford Australia Motors,,,,
BR0628,DLR0012,Toy-M199,8137212,2,,,,Ford do Brasil Motors,,,,
BR0638,DLR0013,Toy-M200,27872751,3,,,,Ford Europe Motors,,,,
BR0648,DLR0014,Toy-M201,8464536,2,,,,Ford India Motors,,,,
BR0658,DLR0016,Toy-M203,4420992,1,,,,Freightliner Motors,,,,
BR0668,DLR0018,Toy-M205,18797763,3,,,,FSO Motors,,,,
BR0678,DLR0019,Toy-M206,16819923,3,,,,GAZ Motors,,,,
BR0688,DLR0020,Ren-M207,26641407,3,,,,Geo Motors,,,,
BR0698,DLR0023,Ren-M210,29245743,3,,,,Gilbern Motors,,,,
BR0708,DLR0024,Ren-M211,1362898,1,,,,Ginetta Motors,,,,
BR0718,DLR0025,Kia-M212,24546006,3,,,,Glas Motors,,,,
BR0728,DLR0026,Kia-M213,2493076,1,,,,GMC Motors,,,,
BR0738,DLR0027,Kia-M214,8376524,1,,,,GTA Spano Motors,,,,
BR0748,DLR0028,Hon-M215,7528299,1,,,,Gumpert Motors,,,,
BR0758,DLR0029,Hon-M216,1297858,1,,,,Healey Motors,,,,
BR0768,DLR0030,Hon-M217,1794492,1,,,,Heinkel Motors,,,,
BR0778,DLR0031,Hon-M218,7084610,1,,,,Hennessey Motors,,,,
BR0788,DLR0033,Hon-M220,2203758,1,,,,Hillman Motors,,,,
BR0798,DLR0034,For-M221,18982494,3,,,,Hindustan Motors,,,,
BR0808,DLR0035,For-M222,1010235,3,,,,Holden Motors,,,,
BR0818,DLR0036,For-M223,4417448,2,,,,Honda Motors,,,,
BR0828,DLR0037,For-M224,1229389,1,,,,Honda India Motors,,,,
BR0838,DLR0038,For-M225,10562268,3,,,,Hudson Motors,,,,
BR0848,DLR0039,For-M226,13949298,2,,,,Humber Motors,,,,
BR0858,DLR0040,Aud-M227,8881768,1,,,,Hummer Motors,,,,
BR0868,DLR0041,Aud-M228,14143962,2,,,,Hyundai Motors,,,,
BR0878,DLR0042,Aud-M229,5651109,3,,,,"IFA (including Trabant, Wartburg, Barkas) Motors",,,,
BR0888,DLR0043,Aud-M230,18718750,2,,,,Infiniti Motors,,,,
BR0898,DLR0044,Aud-M231,19955415,3,,,,Innocenti Motors,,,,
BR0908,DLR0045,Aud-M232,1853412,2,,,,Invicta Motors,,,,
BR0918,DLR0046,Aud-M233,226386,2,,,,Isdera Motors,,,,
BR0928,DLR0047,Aud-M234,7358930,2,,,,Iso Motors,,,,
BR0938,DLR0048,Aud-M235,23929671,3,,,,Isotta Fraschini Motors,,,,
BR0948,DLR0049,Aud-M236,14157891,3,,,,Isuzu Motors,,,,
BR0958,DLR0050,Aud-M237,5769353,1,,,,Iveco Motors,,,,
BR0968,DLR0051,Aud-M238,6666418,1,,,,Jaguar Motors,,,,
BR0978,DLR0052,Aud-M239,5651517,3,,,,Jeep Motors,,,,
BR0988,DLR0053,Aud-M240,21747525,3,,,,Jensen Motors,,,,
BR0998,DLR0054,Aud-M241,7111275,1,,,,JPX Motors,,,,
BR1008,DLR0055,BMW-M242,1772823,3,,,,Kia Motors,,,,
BR1018,DLR0056,BMW-M243,17444340,3,,,,Koenigsegg Motors,,,,
BR1028,DLR0057,BMW-M244,1498461,1,,,,KTM Motors,,,,
BR1038,DLR0058,BMW-M245,3241882,2,,,,Lada Motors,,,,
BR1048,DLR0061,BMW-M248,1996961,1,,,,Lamborghini Motors,,,,
BR1058,DLR0062,BMW-M249,2428393,1,,,,Lancia Motors,,,,
BR1068,DLR0064,MG-M251,14491058,2,,,,Land Rover Motors,,,,
BR1078,DLR0065,MG-M252,5979549,1,,,,Lexus Motors,,,,
BR1088,DLR0066,Jee-M253,3309294,2,,,,Ligier Motors,,,,
BR1098,DLR0067,Jee-M254,2050218,3,,,,Lincoln Motors,,,,
BR1108,DLR0069,Vol-M256,14181510,3,,,,Lotus Motors,,,,
BR1118,DLR0070,Vol-M257,7738896,1,,,,LTI Motors,,,,
BR1128,DLR0071,Vol-M258,10067596,2,,,,LuAZ Motors,,,,
BR1138,DLR0072,Vol-M259,13055810,2,,,,Lynx Motors,,,,
BR1148,DLR0073,Vol-M260,2224368,1,,,,Mahindra Motors,,,,
BR1158,DLR0074,Nis-M261,11270580,3,,,,Marcos Motors,,,,
BR1168,DLR0075,Nis-M262,18784710,3,,,,Marlin Motors,,,,
BR1178,DLR0076,Nis-M263,2354637,3,,,,Maruti Motors,,,,
BR1188,DLR0080,Nis-M267,5421046,2,,,,Maserati Motors,,,,
BR1198,DLR0081,Nis-M268,28034733,3,,,,Mastretta Motors,,,,
BR1208,DLR0082,Nis-M269,17522592,2,,,,"Matra (including Deutsch-Bonnet, René Bonnet) Motors",,,,
BR1218,DLR0083,Nis-M270,25901364,3,,,,Mazda Motors,,,,
BR1228,DLR0086,Sko-M273,7915343,1,,,,Mazzanti Motors,,,,
BR1238,DLR0087,Sko-M274,24183663,3,,,,McLaren Motors,,,,
BR1248,DLR0088,Mit-M275,847952,2,,,,Mercedes-Benz (including Maybach) Motors,,,,
BR1258,DLR0089,Mit-M276,2887860,1,,,,Mercury Motors,,,,
BR1268,DLR0090,Mit-M277,24243636,3,,,,Merkur Motors,,,,
BR1278,,,,,,,,Messerschmitt Motors,,,,
BR1288,,,,,,,,Mia Motors,,,,
BR1298,,,,,,,,Micro Motors,,,,
BR1308,,,,,,,,Mini Motors,,,,
BR1318,,,,,,,,Mitsubishi Motors,,,,
BR1328,,,,,,,,Monica Motors,,,,
BR1338,,,,,,,,Monteverdi Motors,,,,
BR1348,,,,,,,,Morgan Motors,,,,
BR1358,,,,,,,,Moskwitch Motors,,,,
BR1368,,,,,,,,Nash Motors,,,,
BR1378,,,,,,,,Naza Motors,,,,
BR1388,,,,,,,,Nissan Motors,,,,
BR1398,,,,,,,,Nissan India Motors,,,,
BR1408,,,,,,,,Noble Motors,,,,
BR1418,,,,,,,,NSU Motors,,,,
BR1428,,,,,,,,Oldsmobile Motors,,,,
BR1438,,,,,,,,Oltcit Motors,,,,
BR1448,,,,,,,,Opel Motors,,,,
BR1458,,,,,,,,Packard Motors,,,,
BR1468,,,,,,,,Pagani Motors,,,,
BR1478,,,,,,,,Panhard Motors,,,,
BR1488,,,,,,,,Panoz Motors,,,,
BR1498,,,,,,,,Panther Motors,,,,
BR1508,,,,,,,,Peel Motors,,,,
BR1518,,,,,,,,Perodua Motors,,,,
BR1528,,,,,,,,Peugeot Motors,,,,
BR1538,,,,,,,,PGO Motors,,,,
BR1548,,,,,,,,Piaggio Motors,,,,
BR1558,,,,,,,,Plymouth Motors,,,,
BR1568,,,,,,,,Polestar Motors,,,,
BR1578,,,,,,,,"Pontiac, Asüna Motors",,,,
BR1588,,,,,,,,Porsche Motors,,,,
BR1598,,,,,,,,Premier Motors,,,,
BR1608,,,,,,,,Proton Motors,,,,
BR1618,,,,,,,,Puma Motors,,,,
BR1628,,,,,,,,Ranger Motors,,,,
BR1638,,,,,,,,Reliant Motors,,,,
BR1648,,,,,,,,Renault Motors,,,,
BR1658,,,,,,,,Rivian Motors,,,,
BR1668,,,,,,,,Rolls-Royce Motors,,,,
BR1678,,,,,,,,Saab Motors,,,,
BR1688,,,,,,,,SAIC Motor Motors,,,,
BR1698,,,,,,,,Saleen Motors,,,,
BR1708,,,,,,,,Samsung Motors,,,,
BR1718,,,,,,,,San Motors,,,,
BR1728,,,,,,,,Santa Matilde Motors,,,,
BR1738,,,,,,,,Santana Motors,,,,
BR1748,,,,,,,,Saturn Motors,,,,
BR1758,,,,,,,,Scion Motors,,,,
BR1768,,,,,,,,Seat Motors,,,,
BR1778,,,,,,,,Shelby SuperCars Motors,,,,
BR1788,,,,,,,,Simca Motors,,,,
BR1798,,,,,,,,Simca do Brasil Motors,,,,
BR1808,,,,,,,,Singer Motors,,,,
BR1818,,,,,,,,Skoda Motors,,,,
BR1828,,,,,,,,Smart Motors,,,,
BR1838,,,,,,,,Spyker Motors,,,,
BR1848,,,,,,,,SsangYong Motors,,,,
BR1858,,,,,,,,Standard-Triumph Motors,,,,
BR1868,,,,,,,,Studebaker Motors,,,,
BR1878,,,,,,,,Subaru Motors,,,,
BR1888,,,,,,,,Sunbeam Motors,,,,
BR1898,,,,,,,,Suzuki Motors,,,,
BR1908,,,,,,,,Tata Motors,,,,
BR1918,,,,,,,,Tatra Motors,,,,
BR1928,,,,,,,,Tazzari Motors,,,,
BR1938,,,,,,,,Tesla Motors,,,,
BR1948,,,,,,,,Tornado Motors,,,,
BR1958,,,,,,,,Toyota Motors,,,,
BR1968,,,,,,,,Toyota India Motors,,,,
BR1978,,,,,,,,Turner Motors,,,,
BR1988,,,,,,,,TVR Motors,,,,
BR1998,,,,,,,,UAZ Motors,,,,
BR2008,,,,,,,,Vauxhall Motors,,,,
BR2018,,,,,,,,Venturi Motors,,,,
BR2028,,,,,,,,Volkswagen Motors,,,,
BR2038,,,,,,,,Volkswagen do Brasil Motors,,,,
BR2048,,,,,,,,Volkswagen South Africa Motors,,,,
BR2058,,,,,,,,Volvo Motors,,,,
BR2068,,,,,,,,Westfield Motors,,,,
BR2078,,,,,,,,Wiesmann Motors,,,,
BR2088,,,,,,,,Zastava Motors,,,,
BR2098,,,,,,,,ZAZ Motors,,,,
BR2108,,,,,,,,ZIL Motors,,,,
BR2118,,,,,,,,Audi Motors,,,,
BR2128,,,,,,,,DKW Motors,,,,
BR2138,,,,,,,,Horch Motors,,,,
BR2148,,,,,,,,Wanderer Motors,,,,
BR2158,,,,,,,,Maybach  Motors,,,,
BR2168,,,,,,,,Izh  Motors,,,,
BR2178,,,,,,,,Lagonda  Motors,,,,
BR2188,,,,,,,,MG  Motors,,,,
BR2198,,,,,,,,Morris  Motors,,,,
BR2208,,,,,,,,Austin  Motors,,,,
BR2218,,,,,,,,Riley  Motors,,,,
BR2228,,,,,,,,Wolseley  Motors,,,,
BR2238,,,,,,,,Standard  Motors,,,,
BR2248,,,,,,,,Talbot  Motors,,,,
BR2258,,,,,,,,Das Motors,,,,
BR2268,,,,,,,,Ramani Motors,,,,
BR2278,,,,,,,,Deccan Motors,,,,
BR2288,,,,,,,,Herald Motors,,,,
BR2298,,,,,,,,Zion Automobils,,,,
BR2308,,,,,,,,Atlantic Motor Company,,,,
BR2318,,,,,,,,2008 NRHP-listed,,,,
BR2328,,,,,,,,Blankinship Motor Company Building,,,,
BR2338,,,,,,,,Bohn Motor Company Automobile Dealership,,,,
BR2348,,,,,,,,Buick Automobile Company Building,,,,
BR2358,,,,,,,,Cadillac Automobile Company Building,,,,
BR2368,,,,,,,,Casa de cadillac,,,,
BR2378,,,,,,,,Cass Motor Sales,,,,
BR2388,,,,,,,,Claremore Auto Dealership,,,,
BR2398,,,,,,,,Clemens Automobile Company Building,,,,
BR2408,,,,,,,,Colman Automotive Building,,,,
BR2418,,,,,,,,H Street Playhouse,,,,
BR2428,,,,,,,,Howard Motor Company Building,,,,
BR2438,,,,,,,,Hupmobile Building,,,,
BR2448,,,,,,,,Jennings Ford Automobile Dealership,,,,
BR2458,,,,,,,,Jones Motor Company,,,,
BR2468,,,,,,,,Kindel Building,,,,
BR0009,,,,,,,,AC Cars Motors,,,,
BR0019,,,,,,,,Acura Motors,,,,
BR0029,,,,,,,,Aixam-Mega (including Arola) Motors,,,,
BR0039,,,,,,,,Alfa Romeo Motors,,,,
BR0049,,,,,,,,Alpine Motors,,,,
BR0059,,,,,,,,Alvis Motors,,,,
BR0069,,,,,,,,"AMC, Eagle Motors",,,,
BR0079,,,,,,,,Anadol Motors,,,,
BR0089,,,,,,,,Ariel Motors,,,,
BR0099,,,,,,,,ARO Motors,,,,
BR0109,,,,,,,,Artega Motors,,,,
BR0119,,,,,,,,Asia Motors Motors,,,,
BR0129,,,,,,,,Aston Martin Motors,,,,
BR0139,,,,,,,,Audi Motors,,,,
BR0149,,,,,,,,Autobianchi Motors,,,,
BR0159,,,,,,,,Auto-Union Motors,,,,
BR0169,,,,,,,,Auverland Motors,,,,
BR0179,,,,,,,,Bentley Motors,,,,
BR0189,,,,,,,,Bitter Motors,,,,
BR0199,,,,,,,,BMW Motors,,,,
BR0209,,,,,,,,Bond Motors,,,,
BR0219,,,,,,,,Borgward (including Goliath and Lloyd) Motors,,,,
BR0229,,,,,,,,Bristol Motors,,,,
BR0239,,,,,,,,British Leyland Motors,,,,
BR0249,,,,,,,,Austin-Healey Motors,,,,
BR0259,,,,,,,,"Austin, Rover Motors",,,,
BR0269,,,,,,,,Bugatti Motors,,,,
BR0279,,,,,,,,Buick Motors,,,,
BR0289,,,,,,,,Bytom Motors,,,,
